Date,Time_Start,Time_End,Time_Zone,Close,Net_Chg,Open,High,Low,Volume
4/18/18,20:00:00,20:30:00,UTC,58.517,0.273,58.286,58.715,58.266,1080470
4/18/18,20:30:00,21:00:00,UTC,58.67,0.153,58.52,58.774,58.482,2042435
4/19/18,14:30:00,15:00:00,UTC,58.4,-0.27,58.216,58.43,57.71,3007805
4/19/18,15:00:00,15:30:00,UTC,58.036,-0.364,58.41,58.45,58.014,1532495
4/19/18,15:30:00,16:00:00,UTC,58.85,0.814,58.044,59,57.916,2643850
4/19/18,16:00:00,16:30:00,UTC,59.11,0.26,58.814,59.176,58.658,1584555
4/19/18,16:30:00,17:00:00,UTC,58.882,-0.228,59.082,59.122,58.696,1367705
4/19/18,17:00:00,17:30:00,UTC,58.816,-0.066,58.876,58.92,58.674,679765
4/19/18,17:30:00,18:00:00,UTC,59.394,0.578,58.832,59.448,58.822,1579315
4/19/18,18:00:00,18:30:00,UTC,59.039,-0.355,59.392,59.441,58.976,1148500
4/19/18,18:30:00,19:00:00,UTC,59.68,0.641,59.038,59.856,59.016,1867775
4/19/18,19:00:00,19:30:00,UTC,59.724,0.044,59.704,59.832,59.45,1400185
4/19/18,19:30:00,20:00:00,UTC,59.981,0.257,59.7,59.994,59.523,1376265
4/19/18,20:00:00,20:30:00,UTC,59.959,-0.022,59.966,60,59.646,1662095
4/19/18,20:30:00,21:00:00,UTC,60.016,0.057,59.942,60.202,59.872,3861830
4/20/18,14:30:00,15:00:00,UTC,59.752,-0.264,59.034,59.784,58.97,3790845
4/20/18,15:00:00,15:30:00,UTC,59.702,-0.05,59.747,59.996,59.528,2289290
4/20/18,15:30:00,16:00:00,UTC,59.312,-0.39,59.707,59.89,59.152,1636885
4/20/18,16:00:00,16:30:00,UTC,58.878,-0.434,59.32,59.392,58.85,1705465
4/20/18,16:30:00,17:00:00,UTC,59.09,0.212,58.87,59.23,58.868,1057205
4/20/18,17:00:00,17:30:00,UTC,58.818,-0.272,59.092,59.104,58.72,1055885
4/20/18,17:30:00,18:00:00,UTC,58.652,-0.166,58.802,58.802,58.482,1047500
4/20/18,18:00:00,18:30:00,UTC,58.871,0.219,58.63,58.948,58.604,774485
4/20/18,18:30:00,19:00:00,UTC,58.614,-0.257,58.859,58.872,58.578,631580
4/20/18,19:00:00,19:30:00,UTC,58.38,-0.234,58.6,58.64,58.256,1059980
4/20/18,19:30:00,20:00:00,UTC,58.346,-0.034,58.384,58.536,58.238,850915
4/20/18,20:00:00,20:30:00,UTC,58.156,-0.19,58.348,58.348,58.056,1360565
4/20/18,20:30:00,21:00:00,UTC,58.048,-0.108,58.178,58.202,57.95,4286070
4/23/18,14:30:00,15:00:00,UTC,57.554,-0.494,58.258,58.324,56.92,3505845
4/23/18,15:00:00,15:30:00,UTC,57.178,-0.376,57.534,57.676,57.142,1627650
4/23/18,15:30:00,16:00:00,UTC,57.615,0.437,57.208,57.764,57.04,1623425
4/23/18,16:00:00,16:30:00,UTC,57.608,-0.007,57.585,57.876,57.434,1223785
4/23/18,16:30:00,17:00:00,UTC,58.018,0.41,57.642,58.146,57.573,1151875
4/23/18,17:00:00,17:30:00,UTC,57.562,-0.456,58,58.025,57.45,728750
4/23/18,17:30:00,18:00:00,UTC,57.469,-0.093,57.574,57.637,57.32,839355
4/23/18,18:00:00,18:30:00,UTC,57.44,-0.029,57.475,57.631,57.408,626370
4/23/18,18:30:00,19:00:00,UTC,56.992,-0.448,57.441,57.541,56.746,1779030
4/23/18,19:00:00,19:30:00,UTC,56.622,-0.37,56.963,57.013,56.53,1417005
4/23/18,19:30:00,20:00:00,UTC,56.641,0.019,56.596,56.764,56.466,1065860
4/23/18,20:00:00,20:30:00,UTC,56.9,0.259,56.636,56.918,56.606,840900
4/23/18,20:30:00,21:00:00,UTC,56.674,-0.226,56.906,56.982,56.48,2651270
4/24/18,14:30:00,15:00:00,UTC,57.016,0.342,57,57.149,56.224,2735245
4/24/18,15:00:00,15:30:00,UTC,56.412,-0.604,56.99,57.418,56.412,2068665
4/24/18,15:30:00,16:00:00,UTC,56.602,0.19,56.412,56.984,56.352,1371620
4/24/18,16:00:00,16:30:00,UTC,56.239,-0.363,56.58,56.659,55.772,2597135
4/24/18,16:30:00,17:00:00,UTC,56.2,-0.039,56.262,56.624,56.148,1231045
4/24/18,17:00:00,17:30:00,UTC,56.16,-0.04,56.218,56.564,56,1104865
4/24/18,17:30:00,18:00:00,UTC,55.824,-0.336,56.132,56.35,55.802,1044375
4/24/18,18:00:00,18:30:00,UTC,56.093,0.269,55.804,56.224,55.692,1203165
4/24/18,18:30:00,19:00:00,UTC,56.536,0.443,56.084,56.8,56.044,1236705
4/24/18,19:00:00,19:30:00,UTC,56.273,-0.263,56.506,56.636,55.918,1058570
4/24/18,19:30:00,20:00:00,UTC,56.925,0.652,56.272,57.116,56.1,1683410
4/24/18,20:00:00,20:30:00,UTC,57.162,0.237,56.956,57.266,56.758,1638495
4/24/18,20:30:00,21:00:00,UTC,56.692,-0.47,57.158,57.178,56.484,3977360
4/25/18,14:30:00,15:00:00,UTC,55.932,-0.76,56.7,57.032,55.896,2393175
4/25/18,15:00:00,15:30:00,UTC,55.921,-0.011,55.906,56.09,55.45,2502590
4/25/18,15:30:00,16:00:00,UTC,56.5,0.579,55.994,56.52,55.96,1388715
4/25/18,16:00:00,16:30:00,UTC,56.46,-0.04,56.498,56.926,56.148,1334315
4/25/18,16:30:00,17:00:00,UTC,56.008,-0.452,56.442,56.536,55.95,600795
4/25/18,17:00:00,17:30:00,UTC,56.268,0.26,56,56.3,55.9,629260
4/25/18,17:30:00,18:00:00,UTC,56.251,-0.017,56.212,56.512,56.136,466220
4/25/18,18:00:00,18:30:00,UTC,56,-0.251,56.276,56.436,55.89,681590
4/25/18,18:30:00,19:00:00,UTC,55.776,-0.224,56.002,56.039,55.596,1164665
4/25/18,19:00:00,19:30:00,UTC,55.84,0.064,55.81,55.972,55.682,759040
4/25/18,19:30:00,20:00:00,UTC,56.08,0.24,55.854,56.116,55.827,889590
4/25/18,20:00:00,20:30:00,UTC,56.008,-0.072,56.108,56.21,55.958,676960
4/25/18,20:30:00,21:00:00,UTC,56.158,0.15,55.99,56.214,55.816,1556175
4/26/18,14:30:00,15:00:00,UTC,55.89,-0.268,55.75,56.038,55.3,2574600
4/26/18,15:00:00,15:30:00,UTC,56.7,0.81,55.892,56.986,55.758,2891930
4/26/18,15:30:00,16:00:00,UTC,56.396,-0.304,56.691,56.806,56.298,1496475
4/26/18,16:00:00,16:30:00,UTC,56.264,-0.132,56.398,56.46,56.01,1194270
4/26/18,16:30:00,17:00:00,UTC,56.124,-0.14,56.272,56.318,55.97,760670
4/26/18,17:00:00,17:30:00,UTC,56.368,0.244,56.116,56.386,55.99,868955
4/26/18,17:30:00,18:00:00,UTC,56.525,0.157,56.394,56.616,56.308,1099590
4/26/18,18:00:00,18:30:00,UTC,56.36,-0.165,56.546,56.574,56.256,561115
4/26/18,18:30:00,19:00:00,UTC,56.476,0.116,56.394,56.522,56.206,684315
4/26/18,19:00:00,19:30:00,UTC,56.686,0.21,56.472,56.898,56.44,1079250
4/26/18,19:30:00,20:00:00,UTC,56.668,-0.018,56.69,56.92,56.644,734745
4/26/18,20:00:00,20:30:00,UTC,56.791,0.123,56.68,56.862,56.586,735940
4/26/18,20:30:00,21:00:00,UTC,57.098,0.307,56.806,57.158,56.757,2069555
4/27/18,14:30:00,15:00:00,UTC,57.348,0.25,57.074,57.678,56.766,2812160
4/27/18,15:00:00,15:30:00,UTC,57.385,0.037,57.434,57.72,57.276,1336860
4/27/18,15:30:00,16:00:00,UTC,57.076,-0.309,57.328,57.54,56.784,1093125
4/27/18,16:00:00,16:30:00,UTC,57.498,0.422,57.076,57.556,57.01,796695
4/27/18,16:30:00,17:00:00,UTC,57.243,-0.255,57.498,57.614,57.174,542520
4/27/18,17:00:00,17:30:00,UTC,57.68,0.437,57.28,57.796,57.226,999920
4/27/18,17:30:00,18:00:00,UTC,58.038,0.358,57.67,58.184,57.556,1183580
4/27/18,18:00:00,18:30:00,UTC,58.42,0.382,58.002,58.516,57.994,1272300
4/27/18,18:30:00,19:00:00,UTC,58.348,-0.072,58.426,58.479,58.03,850595
4/27/18,19:00:00,19:30:00,UTC,58.409,0.061,58.346,58.46,58.253,702820
4/27/18,19:30:00,20:00:00,UTC,58.676,0.267,58.396,58.809,58.318,1134005
4/27/18,20:00:00,20:30:00,UTC,58.482,-0.194,58.673,58.826,58.4,1093815
4/27/18,20:30:00,21:00:00,UTC,58.815,0.333,58.482,58.894,58.474,2737800
4/30/18,14:30:00,15:00:00,UTC,59.54,0.725,58.722,59.746,58.554,3612425
4/30/18,15:00:00,15:30:00,UTC,59.286,-0.254,59.522,59.585,58.939,1990120
4/30/18,15:30:00,16:00:00,UTC,59.116,-0.17,59.294,59.511,58.98,1024735
4/30/18,16:00:00,16:30:00,UTC,59.241,0.125,59.11,59.308,58.976,745370
4/30/18,16:30:00,17:00:00,UTC,59.08,-0.161,59.24,59.53,59.006,1272420
4/30/18,17:00:00,17:30:00,UTC,58.938,-0.142,59.085,59.19,58.664,972090
4/30/18,17:30:00,18:00:00,UTC,58.9,-0.038,58.932,59,58.788,561680
4/30/18,18:00:00,18:30:00,UTC,59.136,0.236,58.878,59.33,58.878,1143865
4/30/18,18:30:00,19:00:00,UTC,59.193,0.057,59.143,59.262,58.96,592160
4/30/18,19:00:00,19:30:00,UTC,59.247,0.054,59.226,59.298,58.877,759455
4/30/18,19:30:00,20:00:00,UTC,59.208,-0.039,59.222,59.322,59.08,454845
4/30/18,20:00:00,20:30:00,UTC,58.744,-0.464,59.226,59.34,58.66,796535
4/30/18,20:30:00,21:00:00,UTC,58.78,0.036,58.732,58.884,58.5,2373355
5/1/18,14:30:00,15:00:00,UTC,59.618,0.838,58.702,59.658,58.644,2548145
5/1/18,15:00:00,15:30:00,UTC,59.522,-0.096,59.598,59.734,59.228,1734340
5/1/18,15:30:00,16:00:00,UTC,58.972,-0.55,59.484,59.588,58.904,983190
5/1/18,16:00:00,16:30:00,UTC,59.042,0.07,58.92,59.1,58.684,1211395
5/1/18,16:30:00,17:00:00,UTC,58.91,-0.132,59.049,59.187,58.904,567350
5/1/18,17:00:00,17:30:00,UTC,59.264,0.354,58.94,59.344,58.94,685540
5/1/18,17:30:00,18:00:00,UTC,59.112,-0.152,59.296,59.356,59.032,521275
5/1/18,18:00:00,18:30:00,UTC,58.963,-0.149,59.128,59.128,58.844,452365
5/1/18,18:30:00,19:00:00,UTC,59.12,0.157,58.96,59.14,58.882,694470
5/1/18,19:00:00,19:30:00,UTC,59.234,0.114,59.128,59.26,58.946,752485
5/1/18,19:30:00,20:00:00,UTC,59.382,0.148,59.238,59.4,59.14,729690
5/1/18,20:00:00,20:30:00,UTC,59.508,0.126,59.371,59.608,59.304,1192115
5/1/18,20:30:00,21:00:00,UTC,60.054,0.546,59.53,60.164,59.46,4809670
5/2/18,14:30:00,15:00:00,UTC,59.888,-0.166,59.714,60.518,59.557,3541485
5/2/18,15:00:00,15:30:00,UTC,59.99,0.102,59.868,60.34,59.868,1580035
5/2/18,15:30:00,16:00:00,UTC,60,0.01,60.022,60.076,59.868,1182755
5/2/18,16:00:00,16:30:00,UTC,60.125,0.125,59.996,60.368,59.83,1475140
5/2/18,16:30:00,17:00:00,UTC,60.119,-0.006,60.125,60.288,59.976,1014325
5/2/18,17:00:00,17:30:00,UTC,60.134,0.015,60.121,60.2,59.988,867655
5/2/18,17:30:00,18:00:00,UTC,59.856,-0.278,60.112,60.118,59.602,1555645
5/2/18,18:00:00,18:30:00,UTC,59.912,0.056,59.842,59.984,59.742,1185480
5/2/18,18:30:00,19:00:00,UTC,60.484,0.572,59.93,60.5,59.858,2082980
5/2/18,19:00:00,19:30:00,UTC,61.11,0.626,60.464,61.132,60.464,3978845
5/2/18,19:30:00,20:00:00,UTC,61.014,-0.096,61.086,61.37,60.964,2517580
5/2/18,20:00:00,20:30:00,UTC,60.537,-0.477,61.016,61.163,60.488,2390210
5/2/18,20:30:00,21:00:00,UTC,60.23,-0.307,60.542,60.708,60.184,4384570
5/3/18,14:30:00,15:00:00,UTC,56.474,-3.756,55.758,57.608,55.356,17274470
5/3/18,15:00:00,15:30:00,UTC,56.497,0.023,56.492,56.916,55.914,6953665
5/3/18,15:30:00,16:00:00,UTC,55.85,-0.647,56.496,56.5,55.6,4926930
5/3/18,16:00:00,16:30:00,UTC,55.216,-0.634,55.833,56.15,55.08,5471395
5/3/18,16:30:00,17:00:00,UTC,55.356,0.14,55.202,55.778,55.046,4514020
5/3/18,17:00:00,17:30:00,UTC,55.453,0.097,55.326,55.766,55.2,2234010
5/3/18,17:30:00,18:00:00,UTC,56.301,0.848,55.442,56.324,55.332,3861190
5/3/18,18:00:00,18:30:00,UTC,56.226,-0.075,56.324,56.596,56.009,2511235
5/3/18,18:30:00,19:00:00,UTC,56.547,0.321,56.22,56.8,56.19,2354010
5/3/18,19:00:00,19:30:00,UTC,56.46,-0.087,56.57,56.826,56.172,2387605
5/3/18,19:30:00,20:00:00,UTC,56.84,0.38,56.447,56.95,56.412,2503250
5/3/18,20:00:00,20:30:00,UTC,57.12,0.28,56.829,57.2,56.706,3339005
5/3/18,20:30:00,21:00:00,UTC,56.89,-0.23,57.102,57.2,56.655,4252300
5/4/18,14:30:00,15:00:00,UTC,56.58,-0.31,56.6,56.744,55.904,4307600
5/4/18,15:00:00,15:30:00,UTC,57.758,1.178,56.558,57.78,56.366,4176080
5/4/18,15:30:00,16:00:00,UTC,57.55,-0.208,57.754,57.864,57.38,2519180
5/4/18,16:00:00,16:30:00,UTC,57.307,-0.243,57.585,57.668,57.202,1374660
5/4/18,16:30:00,17:00:00,UTC,57.282,-0.025,57.293,57.52,57.124,1314925
5/4/18,17:00:00,17:30:00,UTC,57.278,-0.004,57.316,57.33,57.058,1096520
5/4/18,17:30:00,18:00:00,UTC,57.625,0.347,57.29,57.771,57.278,1564355
5/4/18,18:00:00,18:30:00,UTC,57.863,0.238,57.61,57.96,57.578,1318315
5/4/18,18:30:00,19:00:00,UTC,58.186,0.323,57.87,58.39,57.836,2033335
5/4/18,19:00:00,19:30:00,UTC,58.58,0.394,58.166,58.602,58.106,2176910
5/4/18,19:30:00,20:00:00,UTC,59.18,0.6,58.568,59.372,58.56,4007720
5/4/18,20:00:00,20:30:00,UTC,59.015,-0.165,59.17,59.36,58.736,2746190
5/4/18,20:30:00,21:00:00,UTC,58.796,-0.219,59.016,59.08,58.646,3928060
5/7/18,14:30:00,15:00:00,UTC,59.444,0.648,59.5,59.95,59.034,5122715
5/7/18,15:00:00,15:30:00,UTC,59.922,0.478,59.42,59.956,59.093,2669590
5/7/18,15:30:00,16:00:00,UTC,60.122,0.2,59.928,60.448,59.825,3956925
5/7/18,16:00:00,16:30:00,UTC,60.956,0.834,60.12,61.012,60.044,3680510
5/7/18,16:30:00,17:00:00,UTC,60.864,-0.092,60.934,61,60.694,1951730
5/7/18,17:00:00,17:30:00,UTC,60.998,0.134,60.838,61.192,60.786,1714610
5/7/18,17:30:00,18:00:00,UTC,60.704,-0.294,60.97,61,60.557,1415645
5/7/18,18:00:00,18:30:00,UTC,60.606,-0.098,60.708,60.708,60.416,1149190
5/7/18,18:30:00,19:00:00,UTC,60.477,-0.129,60.629,60.776,60.354,1068295
5/7/18,19:00:00,19:30:00,UTC,60.454,-0.023,60.498,60.628,60.404,930475
5/7/18,19:30:00,20:00:00,UTC,59.934,-0.52,60.448,60.49,59.864,1614730
5/7/18,20:00:00,20:30:00,UTC,60.04,0.106,59.931,60.428,59.84,2945300
5/7/18,20:30:00,21:00:00,UTC,60.554,0.514,60.044,60.74,60.014,4434660
5/8/18,14:30:00,15:00:00,UTC,61.071,0.517,60.159,61.438,60.12,5273620
5/8/18,15:00:00,15:30:00,UTC,61.33,0.259,61.058,61.55,61.022,2842795
5/8/18,15:30:00,16:00:00,UTC,61.136,-0.194,61.29,61.45,61.022,1445450
5/8/18,16:00:00,16:30:00,UTC,61.22,0.084,61.15,61.406,60.936,1156585
5/8/18,16:30:00,17:00:00,UTC,60.67,-0.55,61.202,61.232,60.634,1171660
5/8/18,17:00:00,17:30:00,UTC,60.212,-0.458,60.662,60.728,60.114,1846915
5/8/18,17:30:00,18:00:00,UTC,60.136,-0.076,60.212,60.668,59.8,2258675
5/8/18,18:00:00,18:30:00,UTC,60.24,0.104,60.122,60.288,60.046,899985
5/8/18,18:30:00,19:00:00,UTC,60.13,-0.11,60.238,60.48,60.126,810945
5/8/18,19:00:00,19:30:00,UTC,60.313,0.183,60.154,60.59,60.154,879925
5/8/18,19:30:00,20:00:00,UTC,59.992,-0.321,60.31,60.394,59.93,1115930
5/8/18,20:00:00,20:30:00,UTC,60.512,0.52,59.992,60.544,59.906,1258410
5/8/18,20:30:00,21:00:00,UTC,60.394,-0.118,60.508,60.726,60.308,2203110
5/9/18,14:30:00,15:00:00,UTC,60.51,0.116,60.082,61.012,60.066,3429640
5/9/18,15:00:00,15:30:00,UTC,60.514,0.004,60.549,60.674,60.328,1801155
5/9/18,15:30:00,16:00:00,UTC,60.252,-0.262,60.484,60.744,60.213,1522575
5/9/18,16:00:00,16:30:00,UTC,60.054,-0.198,60.28,60.51,60.052,1192235
5/9/18,16:30:00,17:00:00,UTC,60.43,0.376,60.065,60.572,60.01,1100175
5/9/18,17:00:00,17:30:00,UTC,60.422,-0.008,60.443,60.6,60.26,899825
5/9/18,17:30:00,18:00:00,UTC,60.332,-0.09,60.44,60.475,60.28,766670
5/9/18,18:00:00,18:30:00,UTC,60.2,-0.132,60.342,60.456,60.189,774010
5/9/18,18:30:00,19:00:00,UTC,60.35,0.15,60.228,60.358,60.09,850905
5/9/18,19:00:00,19:30:00,UTC,60.298,-0.052,60.35,60.536,60.254,924855
5/9/18,19:30:00,20:00:00,UTC,60.679,0.381,60.3,60.728,60.256,1983995
5/9/18,20:00:00,20:30:00,UTC,61.178,0.499,60.677,61.23,60.604,2903115
5/9/18,20:30:00,21:00:00,UTC,61.37,0.192,61.161,61.402,61.112,3705940
5/10/18,14:30:00,15:00:00,UTC,61.802,0.432,61.5,62.598,61.264,7204350
5/10/18,15:00:00,15:30:00,UTC,61.795,-0.007,61.756,61.876,61.322,2951670
5/10/18,15:30:00,16:00:00,UTC,61.452,-0.343,61.774,61.78,61.24,1509030
5/10/18,16:00:00,16:30:00,UTC,61.541,0.089,61.446,61.72,61.376,1035405
5/10/18,16:30:00,17:00:00,UTC,61.582,0.041,61.526,61.7,61.372,858820
5/10/18,17:00:00,17:30:00,UTC,61.646,0.064,61.572,61.882,61.512,1144480
5/10/18,17:30:00,18:00:00,UTC,61.537,-0.109,61.648,61.712,61.522,672805
5/10/18,18:00:00,18:30:00,UTC,61.655,0.118,61.562,61.772,61.536,655325
5/10/18,18:30:00,19:00:00,UTC,61.528,-0.127,61.666,61.724,61.402,686005
5/10/18,19:00:00,19:30:00,UTC,61.1,-0.428,61.534,61.57,61.076,1130555
5/10/18,19:30:00,20:00:00,UTC,61.25,0.15,61.093,61.35,60.822,1270310
5/10/18,20:00:00,20:30:00,UTC,61.152,-0.098,61.268,61.288,61.066,703540
5/10/18,20:30:00,21:00:00,UTC,61.004,-0.148,61.154,61.218,60.9,2413710
5/11/18,14:30:00,15:00:00,UTC,60.744,-0.26,61.54,61.776,60.445,3516265
5/11/18,15:00:00,15:30:00,UTC,60.926,0.182,60.77,60.98,60.484,1442395
5/11/18,15:30:00,16:00:00,UTC,60.964,0.038,60.918,61.104,60.743,1137490
5/11/18,16:00:00,16:30:00,UTC,60.336,-0.628,60.99,60.99,60.172,1911535
5/11/18,16:30:00,17:00:00,UTC,60.279,-0.057,60.364,60.366,59.976,1959765
5/11/18,17:00:00,17:30:00,UTC,59.99,-0.289,60.283,60.34,59.882,1154710
5/11/18,17:30:00,18:00:00,UTC,59.974,-0.016,59.992,60.07,59.816,1161960
5/11/18,18:00:00,18:30:00,UTC,60.218,0.244,59.996,60.246,59.942,690870
5/11/18,18:30:00,19:00:00,UTC,60.085,-0.133,60.216,60.242,59.95,607190
5/11/18,19:00:00,19:30:00,UTC,60,-0.085,60.1,60.16,59.94,562990
5/11/18,19:30:00,20:00:00,UTC,60.264,0.264,60,60.271,59.96,689180
5/11/18,20:00:00,20:30:00,UTC,60.093,-0.171,60.25,60.45,60.088,871505
5/11/18,20:30:00,21:00:00,UTC,60.212,0.119,60.08,60.31,60.072,1500875
5/14/18,14:30:00,15:00:00,UTC,60.036,-0.176,60.664,60.988,60.03,3636720
5/14/18,15:00:00,15:30:00,UTC,60.43,0.394,60.062,60.524,59.674,2701885
5/14/18,15:30:00,16:00:00,UTC,60.617,0.187,60.432,60.86,60.28,2005810
5/14/18,16:00:00,16:30:00,UTC,60.011,-0.606,60.64,60.64,60,1543955
5/14/18,16:30:00,17:00:00,UTC,59.92,-0.091,60,60.102,59.806,1572930
5/14/18,17:00:00,17:30:00,UTC,59.9,-0.02,59.928,60.096,59.88,1223340
5/14/18,17:30:00,18:00:00,UTC,59.389,-0.511,59.928,59.96,59.376,1884055
5/14/18,18:00:00,18:30:00,UTC,59.13,-0.259,59.38,59.418,59,2090860
5/14/18,18:30:00,19:00:00,UTC,59.057,-0.073,59.104,59.375,59.038,1392260
5/14/18,19:00:00,19:30:00,UTC,58.983,-0.074,59.092,59.126,58.72,1999320
5/14/18,19:30:00,20:00:00,UTC,58.816,-0.167,58.993,59.022,58.75,1009005
5/14/18,20:00:00,20:30:00,UTC,58.628,-0.188,58.816,59.008,58.52,2038610
5/14/18,20:30:00,21:00:00,UTC,58.378,-0.25,58.62,58.7,58.324,4199875
5/15/18,14:30:00,15:00:00,UTC,56.709,-1.669,57.002,57.2,56.1,9666980
5/15/18,15:00:00,15:30:00,UTC,57.158,0.449,56.716,57.392,56.66,3185070
5/15/18,15:30:00,16:00:00,UTC,56.955,-0.203,57.14,57.374,56.732,2560670
5/15/18,16:00:00,16:30:00,UTC,56.71,-0.245,56.96,57.022,56.586,2063980
5/15/18,16:30:00,17:00:00,UTC,56.348,-0.362,56.692,56.748,56.262,2038180
5/15/18,17:00:00,17:30:00,UTC,56.676,0.328,56.344,56.85,56.272,1826025
5/15/18,17:30:00,18:00:00,UTC,56.696,0.02,56.663,56.892,56.647,1291425
5/15/18,18:00:00,18:30:00,UTC,56.674,-0.022,56.676,56.752,56.51,774000
5/15/18,18:30:00,19:00:00,UTC,56.415,-0.259,56.646,56.66,56.386,1357675
5/15/18,19:00:00,19:30:00,UTC,56.739,0.324,56.43,56.792,56.4,1072785
5/15/18,19:30:00,20:00:00,UTC,56.257,-0.482,56.718,56.93,56.206,4493530
5/15/18,20:00:00,20:30:00,UTC,56.378,0.121,56.266,56.618,56.2,2030585
5/15/18,20:30:00,21:00:00,UTC,56.836,0.458,56.368,56.89,56.366,3512365
5/16/18,14:30:00,15:00:00,UTC,57.201,0.365,56.766,57.292,56.312,4255755
5/16/18,15:00:00,15:30:00,UTC,57.124,-0.077,57.224,57.33,56.916,2101805
5/16/18,15:30:00,16:00:00,UTC,56.568,-0.556,57.124,57.345,56.516,2069350
5/16/18,16:00:00,16:30:00,UTC,56.65,0.082,56.555,56.68,56.339,1675840
5/16/18,16:30:00,17:00:00,UTC,56.912,0.262,56.647,56.912,56.53,1151975
5/16/18,17:00:00,17:30:00,UTC,56.9,-0.012,56.892,56.996,56.766,1011000
5/16/18,17:30:00,18:00:00,UTC,56.876,-0.024,56.9,57,56.77,803055
5/16/18,18:00:00,18:30:00,UTC,56.81,-0.066,56.85,57,56.792,577230
5/16/18,18:30:00,19:00:00,UTC,56.755,-0.055,56.798,56.832,56.56,594980
5/16/18,19:00:00,19:30:00,UTC,57.2,0.445,56.772,57.24,56.704,1172190
5/16/18,19:30:00,20:00:00,UTC,57.732,0.532,57.206,57.762,57.12,2466640
5/16/18,20:00:00,20:30:00,UTC,57.382,-0.35,57.736,57.74,57.204,1371985
5/16/18,20:30:00,21:00:00,UTC,57.296,-0.086,57.396,57.438,57.148,2541610
5/17/18,14:30:00,15:00:00,UTC,57.175,-0.121,57.18,57.598,56.96,2388050
5/17/18,15:00:00,15:30:00,UTC,57.536,0.361,57.176,57.652,57.154,1435720
5/17/18,15:30:00,16:00:00,UTC,57.472,-0.064,57.571,57.78,57.436,1662925
5/17/18,16:00:00,16:30:00,UTC,57.796,0.324,57.481,57.796,57.34,997155
5/17/18,16:30:00,17:00:00,UTC,57.425,-0.371,57.798,57.837,57.355,1136540
5/17/18,17:00:00,17:30:00,UTC,57.398,-0.027,57.425,57.538,57.26,639335
5/17/18,17:30:00,18:00:00,UTC,57.147,-0.251,57.39,57.408,57.044,902405
5/17/18,18:00:00,18:30:00,UTC,57.212,0.065,57.138,57.382,57.066,912705
5/17/18,18:30:00,19:00:00,UTC,56.902,-0.31,57.218,57.225,56.898,1221840
5/17/18,19:00:00,19:30:00,UTC,56.89,-0.012,56.902,57.048,56.794,1226685
5/17/18,19:30:00,20:00:00,UTC,57.114,0.224,56.914,57.168,56.911,950140
5/17/18,20:00:00,20:30:00,UTC,57.143,0.029,57.103,57.368,57.058,1021315
5/17/18,20:30:00,21:00:00,UTC,56.908,-0.235,57.152,57.162,56.794,2622405
5/18/18,14:30:00,15:00:00,UTC,56.522,-0.386,56.93,56.93,56.368,2788980
5/18/18,15:00:00,15:30:00,UTC,56.1,-0.422,56.492,56.632,55.934,2761635
5/18/18,15:30:00,16:00:00,UTC,56.026,-0.074,56.116,56.176,55.846,2079540
5/18/18,16:00:00,16:30:00,UTC,55.711,-0.315,56.045,56.142,55.7,1582435
5/18/18,16:30:00,17:00:00,UTC,55.382,-0.329,55.714,55.754,55.3,3426010
5/18/18,17:00:00,17:30:00,UTC,55.084,-0.298,55.39,55.4,54.8,4365885
5/18/18,17:30:00,18:00:00,UTC,55.41,0.326,55.101,55.53,55,1820430
5/18/18,18:00:00,18:30:00,UTC,55.229,-0.181,55.452,55.5,55.136,1098695
5/18/18,18:30:00,19:00:00,UTC,55.17,-0.059,55.226,55.29,55.1,995225
5/18/18,19:00:00,19:30:00,UTC,55.202,0.032,55.163,55.45,55.1,1322410
5/18/18,19:30:00,20:00:00,UTC,55.33,0.128,55.192,55.364,55.158,834120
5/18/18,20:00:00,20:30:00,UTC,55.4,0.07,55.316,55.451,55.266,1130655
5/18/18,20:30:00,21:00:00,UTC,55.462,0.062,55.42,55.462,55.276,3584190
5/21/18,14:30:00,15:00:00,UTC,57.38,1.918,56.266,57.554,56.26,8232475
5/21/18,15:00:00,15:30:00,UTC,57.772,0.392,57.392,57.8,57.176,4094290
5/21/18,15:30:00,16:00:00,UTC,58.168,0.396,57.756,58.298,57.706,3985090
5/21/18,16:00:00,16:30:00,UTC,57.454,-0.714,58.126,58.29,57.34,2525490
5/21/18,16:30:00,17:00:00,UTC,57.654,0.2,57.466,57.81,57.452,1273965
5/21/18,17:00:00,17:30:00,UTC,57.212,-0.442,57.641,57.692,56.89,2616800
5/21/18,17:30:00,18:00:00,UTC,56.778,-0.434,57.24,57.25,56.72,1968490
5/21/18,18:00:00,18:30:00,UTC,56.79,0.012,56.792,57.016,56.738,1133115
5/21/18,18:30:00,19:00:00,UTC,56.756,-0.034,56.794,57.05,56.732,1068400
5/21/18,19:00:00,19:30:00,UTC,56.64,-0.116,56.782,56.94,56.636,1261715
5/21/18,19:30:00,20:00:00,UTC,56.466,-0.174,56.64,56.69,56.43,1415020
5/21/18,20:00:00,20:30:00,UTC,56.712,0.246,56.476,56.868,56.382,1497740
5/21/18,20:30:00,21:00:00,UTC,56.752,0.04,56.744,56.9,56.614,2979645
5/22/18,14:30:00,15:00:00,UTC,56.04,-0.712,57.552,57.6,56.04,4918640
